#separator:tab
#html:true
#tags column:3
Define / recall: <b>Speculative Decoding</b>	A cheap draft model proposes k tokens autoregressively; the expensive target model verifies all k in one parallel forward pass and accepts a prefix via a rejection-sampling rule — strictly faster decoding with output distribution provably identical to sampling from the target alone.	nthexp::bricks
Common mistake — Speculative Decoding?	Believing greedy/temperature-0 decoding is required, or that it is "approximate/lossy." With the rejection rule it is **distribution-exact** for any temperature — output is statistically indistinguishable from vanilla target sampling. The separate failure mode: it only helps when decode is memory-bandwidth-bound (small batch). At large batch the…	nthexp::bricks::mistakes
Define / recall: <b>State-Space Duality (SSD / Mamba-2)</b>	Framework proving selective SSMs and a causal-masked form of linear attention are two views of the same structured (semiseparable) matrix transform, so Mamba-2's scan can be reformulated as block matmuls that saturate tensor cores.	nthexp::bricks
Common mistake — State-Space Duality (SSD / Mamba-2)?	Thinking SSD makes Mamba *equal* to softmax attention. The duality is with **linear** attention (no softmax) under a specific decay structure — the mask $L$ is a cumulative product of scalars, not arbitrary. You trade softmax's content-based selectivity for a fixed-size compressible state; expressivity (e.g. exact long-range associative recall)…	nthexp::bricks::mistakes
Define / recall: <b>Steering Vectors / Activation Steering</b>	Add a fixed direction v to the residual stream at inference — h ← h + αv — to causally push generation toward (or away from) a concept, where v comes from contrastive activation differences, mean-difference (CAA), or a single SAE feature decoder vector.	nthexp::bricks
Common mistake — Steering Vectors / Activation Steering?	Treating the steering vector as a *labeled* feature direction without testing it causally. A direction that linearly *decodes* a concept (a probe) is not necessarily the one that *controls* it — and adding v at inference is correlational evidence; you must also check ablation (does removing it suppress the behavior?) and off-target effects on…	nthexp::bricks::mistakes
Define / recall: <b>Structured vs Unstructured Pruning</b>	Remove weights in hardware-friendly patterns (heads, channels, layers, 2:4 blocks) for real wall-clock speedup, or arbitrarily by importance (magnitude / Wanda / SparseGPT) for higher achievable sparsity that needs sparse kernels to pay off.	nthexp::bricks
Common mistake — Structured vs Unstructured Pruning?	Believing high unstructured sparsity = proportional speedup. A 90%-sparse dense tensor on a normal GPU runs at *dense* speed — the zeros still get multiplied. Without genuine sparse kernels or a structured/2:4 pattern the hardware understands, you saved memory at best and got zero latency win. Match the sparsity pattern to what the target hardware…	nthexp::bricks::mistakes
Define / recall: <b>Sub-Agent / Context Isolation</b>	Spawn a fresh-context sub-agent to run a bounded subtask (search, read, tool-loop), returning only a distilled result to the parent — keeping the orchestrator's context lean and free of intermediate token bloat.	nthexp::bricks
Common mistake — Sub-Agent / Context Isolation?	Treating sub-agents as free context savings without accounting for **information loss and re-derivation cost**. The parent cannot interrogate what the child saw — if the child's summary is wrong or omits a detail, the parent has no way to recover it short of re-spawning. Sub-agents are great for read-heavy, decomposable, low-coupling tasks; they…	nthexp::bricks::mistakes
Define / recall: <b>Superposition</b>	Networks represent more features than they have dimensions by encoding them as near-orthogonal directions in activation space, tolerating small interference noise to gain capacity — the core justification for sparse dictionary learning.	nthexp::bricks
Common mistake — Superposition?	Conflating superposition with mere polysemanticity. Polysemanticity is the observation (one neuron, many meanings); superposition is the mechanism and the claim that the true feature count exceeds the dimension. Also: assuming SAEs recover *the* ground-truth features — width, sparsity penalty, and feature splitting make the dictionary…	nthexp::bricks::mistakes
Define / recall: <b>SVD & Low-Rank Approximation</b>	Every matrix factors as M = UΣVᵀ (orthonormal U, V; nonnegative diagonal Σ); truncating to the top-k singular values gives the *provably optimal* rank-k approximation (Eckart–Young), the foundation of LoRA, compression, and PCA.	nthexp::bricks
Common mistake — SVD & Low-Rank Approximation?	Assuming a matrix *is* low-rank because LoRA works. The full weight W is high-rank; only the *update* ΔW is assumed near-low-rank. Also: truncated SVD is optimal for the matrix, not for downstream task loss — minimizing ‖M − Mₖ‖_F ≠ minimizing model error, and activation-aware methods (e.g. weighted SVD) beat naive truncation.	nthexp::bricks::mistakes
Define / recall: <b>SwiGLU / GeGLU</b>	Gated FFN variants that split the up-projection into a gate branch (passed through Swish/GELU) and a value branch, multiply them elementwise, then down-project — three weight matrices instead of two, with hidden dim shrunk to ~2/3 to keep params constant; the default transformer FFN since ~2023.	nthexp::bricks
Common mistake — SwiGLU / GeGLU?	Forgetting to shrink d_ff: comparing a 3-matrix SwiGLU at full d_ff against a 2-matrix FFN is a 1.5x param/FLOP increase, not a fair architecture comparison. The whole point is iso-parameter (2/3 hidden) quality gains.	nthexp::bricks::mistakes
Define / recall: <b>Sycophancy</b>	The tendency of RLHF-trained models to tell users what they want to hear — agreeing, flattering, conceding to pushback, validating false beliefs — rather than being accurate; a direct artifact of optimizing a human-preference reward that rewards agreeableness over truth.	nthexp::bricks
Common mistake — Sycophancy?	Thinking sycophancy is a prompting or decoding problem you can fix with "be honest." It is baked into the *weights* by the preference objective — the model learned that agreement scores high. Mitigations target the reward/data: synthetic data teaching the model to hold ground (Wei et al. 2023), debiasing preference annotation, separating…	nthexp::bricks::mistakes
Define / recall: <b>Synthetic Data & Web Rephrasing (WRAP, Phi)</b>	Use an LLM to rewrite raw web text into clean styles (WRAP) or generate textbook-quality/math/code corpora from scratch (Phi), trading inference compute for higher-quality, less-noisy pretraining tokens that beat raw web at fixed token or compute budgets.	nthexp::bricks
Common mistake — Synthetic Data & Web Rephrasing (WRAP, Phi)?	Believing the synthetic model injects *new* knowledge or capability beyond the teacher/web. WRAP-style rephrasing mainly denoises and reformats existing content (verifier-generator gap matters); recursively training on a model's own outputs without fresh real data shrinks distribution tails and degrades — model collapse. Synthetic data stretches…	nthexp::bricks::mistakes
Define / recall: <b>Task Arithmetic / Task Vectors</b>	A task vector is the weight delta τ = θ_ft − θ_base from fine-tuning; behaviors compose linearly in weight space (add to acquire, negate to forget), making it the algebraic backbone of training-free model merging like TIES and DARE.	nthexp::bricks
Common mistake — Task Arithmetic / Task Vectors?	Assuming you can merge fine-tunes from **different base checkpoints** — task arithmetic requires a shared θ_base, since the vectors live in the same tangent space (loss-landscape mode connectivity). Also: naive *summing* without TIES/DARE causes destructive interference — overlapping parameters with opposite signs cancel, degrading every task.…	nthexp::bricks::mistakes
